State,Date,Deaths,Confirmed
Rheinland-Pfalz,2020-03-29,12.0,2396
Rheinland-Pfalz,2020-03-30,18.0,2584
Rheinland-Pfalz,2020-03-31,19.0,2726
Rheinland-Pfalz,2020-04-01,23.0,2899
Rheinland-Pfalz,2020-04-02,26.0,3132
Rheinland-Pfalz,2020-04-03,26.0,3362
Rheinland-Pfalz,2020-04-04,29.0,3504
Rheinland-Pfalz,2020-04-05,32.0,3663
Rheinland-Pfalz,2020-04-06,32.0,3882
Rheinland-Pfalz,2020-04-07,34.0,3992
Rheinland-Pfalz,2020-04-08,45.0,4148
Rheinland-Pfalz,2020-04-09,50.0,4336
Rheinland-Pfalz,2020-04-10,51.0,4440
Rheinland-Pfalz,2020-04-11,59.0,4622
Rheinland-Pfalz,2020-04-12,64.0,4734
Rheinland-Pfalz,2020-04-13,68.0,4810
Rheinland-Pfalz,2020-04-14,70.0,4880
Rheinland-Pfalz,2020-04-15,77.0,5004
Rheinland-Pfalz,2020-04-16,87.0,5087
Rheinland-Pfalz,2020-04-17,92.0,5211
Rheinland-Pfalz,2020-04-18,99.0,5324
Rheinland-Pfalz,2020-04-19,106.0,5432
Rheinland-Pfalz,2020-04-20,107.0,5523
Rheinland-Pfalz,2020-04-21,116.0,5561
Rheinland-Pfalz,2020-04-22,122.0,5593
Rheinland-Pfalz,2020-04-23,131.0,5643
Rheinland-Pfalz,2020-04-24,136.0,5731
Rheinland-Pfalz,2020-04-25,138.0,5767
Rheinland-Pfalz,2020-04-26,147.0,5835
Rheinland-Pfalz,2020-04-27,152.0,5879
Rheinland-Pfalz,2020-04-28,157.0,5928
Rheinland-Pfalz,2020-04-29,161.0,5982
Rheinland-Pfalz,2020-04-30,166.0,6029
Rheinland-Pfalz,2020-05-01,172.0,6086
Rheinland-Pfalz,2020-05-02,173.0,6099
Rheinland-Pfalz,2020-05-03,176.0,6133
Rheinland-Pfalz,2020-05-04,177.0,6150
Rheinland-Pfalz,2020-05-05,182.0,6160
Rheinland-Pfalz,2020-05-06,187.0,6191
Rheinland-Pfalz,2020-05-07,189.0,6213
Rheinland-Pfalz,2020-05-08,192.0,6241
Rheinland-Pfalz,2020-05-09,195.0,6282
Rheinland-Pfalz,2020-05-10,195.0,6291
Rheinland-Pfalz,2020-05-11,195.0,6313
Rheinland-Pfalz,2020-05-12,206.0,6355
Rheinland-Pfalz,2020-05-13,207.0,6360
Rheinland-Pfalz,2020-05-14,212.0,6382
Rheinland-Pfalz,2020-05-15,213.0,6413
Rheinland-Pfalz,2020-05-16,216.0,6449
Rheinland-Pfalz,2020-05-17,216.0,6449
Rheinland-Pfalz,2020-05-18,217.0,6490
Rheinland-Pfalz,2020-05-19,222.0,6520
Rheinland-Pfalz,2020-05-20,222.0,6529
Rheinland-Pfalz,2020-05-21,224.0,6555
Rheinland-Pfalz,2020-05-22,224.0,6566
Rheinland-Pfalz,2020-05-23,226.0,6582
Rheinland-Pfalz,2020-05-24,227.0,6590
Rheinland-Pfalz,2020-05-25,228.0,6596
Rheinland-Pfalz,2020-05-26,228.0,6600
Rheinland-Pfalz,2020-05-27,229.0,6611
Rheinland-Pfalz,2020-05-28,230.0,6652
Rheinland-Pfalz,2020-05-29,230.0,6673
Rheinland-Pfalz,2020-05-30,230.0,6695
Rheinland-Pfalz,2020-05-31,230.0,6694
Rheinland-Pfalz,2020-06-01,230.0,6703
Rheinland-Pfalz,2020-06-02,230.0,6704
Rheinland-Pfalz,2020-06-03,230.0,6712
Rheinland-Pfalz,2020-06-04,230.0,6719
Rheinland-Pfalz,2020-06-05,230.0,6732
Rheinland-Pfalz,2020-06-06,230.0,6761
Rheinland-Pfalz,2020-06-07,230.0,6775
Rheinland-Pfalz,2020-06-08,230.0,6781
Rheinland-Pfalz,2020-06-09,230.0,6787
Rheinland-Pfalz,2020-06-10,231.0,6810
Rheinland-Pfalz,2020-06-11,231.0,6827
Rheinland-Pfalz,2020-06-12,231.0,6827
Rheinland-Pfalz,2020-06-13,231.0,6838
Rheinland-Pfalz,2020-06-14,231.0,6840
Rheinland-Pfalz,2020-06-15,231.0,6841
Rheinland-Pfalz,2020-06-16,231.0,6846
Rheinland-Pfalz,2020-06-17,233.0,6856
Rheinland-Pfalz,2020-06-18,234.0,6874
Rheinland-Pfalz,2020-06-19,234.0,6883
Rheinland-Pfalz,2020-06-20,234.0,6903
Rheinland-Pfalz,2020-06-21,234.0,6907
Rheinland-Pfalz,2020-06-22,234.0,6917
Rheinland-Pfalz,2020-06-23,234.0,6919
Rheinland-Pfalz,2020-06-24,235.0,6924
Rheinland-Pfalz,2020-06-25,235.0,6940
Rheinland-Pfalz,2020-06-26,235.0,6951
Rheinland-Pfalz,2020-06-27,235.0,6971
Rheinland-Pfalz,2020-06-28,235.0,6974
Rheinland-Pfalz,2020-06-29,235.0,6987
Rheinland-Pfalz,2020-06-30,235.0,6996
Rheinland-Pfalz,2020-07-01,235.0,7022
Rheinland-Pfalz,2020-07-02,235.0,7036
Rheinland-Pfalz,2020-07-03,235.0,7068
Saarland,2020-03-04,0.0,1
Saarland,2020-03-05,0.0,1
Saarland,2020-03-06,0.0,2
Saarland,2020-03-07,0.0,3
Saarland,2020-03-08,0.0,4
Saarland,2020-03-09,0.0,6
Saarland,2020-03-10,0.0,7
Saarland,2020-03-11,0.0,14
Saarland,2020-03-12,0.0,14
Saarland,2020-03-13,0.0,40
Saarland,2020-03-14,0.0,40
Saarland,2020-03-15,0.0,32
Saarland,2020-03-16,0.0,85
Saarland,2020-03-17,0.0,75
Saarland,2020-03-18,0.0,88
Saarland,2020-03-19,0.0,99
Saarland,2020-03-20,0.0,146
Saarland,2020-03-21,0.0,187
Saarland,2020-03-22,0.0,187
Saarland,2020-03-23,0.0,200
Saarland,2020-03-24,1.0,337
Saarland,2020-03-25,2.0,403
Saarland,2020-03-26,2.0,433
Saarland,2020-03-27,2.0,505
Saarland,2020-03-28,2.0,550
Saarland,2020-03-29,2.0,560
Saarland,2020-03-30,7.0,706
Saarland,2020-03-31,7.0,782
Saarland,2020-04-01,8.0,829
Saarland,2020-04-02,11.0,1020
Saarland,2020-04-03,12.0,1079
Saarland,2020-04-04,14.0,1265
Saarland,2020-04-05,14.0,1358
Saarland,2020-04-06,14.0,1483
Saarland,2020-04-07,16.0,1532
Saarland,2020-04-08,23.0,1637
Saarland,2020-04-09,23.0,1693
Saarland,2020-04-10,36.0,1854
Saarland,2020-04-11,41.0,2016
Saarland,2020-04-12,43.0,2058
Saarland,2020-04-13,44.0,2079
Saarland,2020-04-14,52.0,2112
Saarland,2020-04-15,58.0,2145
Saarland,2020-04-16,71.0,2201
Saarland,2020-04-17,76.0,2254
Saarland,2020-04-18,86.0,2289
Saarland,2020-04-19,91.0,2303
Saarland,2020-04-20,91.0,2314
Saarland,2020-04-21,93.0,2328
Saarland,2020-04-22,97.0,2367
Saarland,2020-04-23,99.0,2395
Saarland,2020-04-24,105.0,2445
Saarland,2020-04-25,107.0,2468
Saarland,2020-04-26,107.0,2482
Saarland,2020-04-27,121.0,2503
Saarland,2020-04-28,123.0,2509
Saarland,2020-04-29,129.0,2514
Saarland,2020-04-30,131.0,2552
Saarland,2020-05-01,135.0,2581
Saarland,2020-05-02,135.0,2597
Saarland,2020-05-03,138.0,2605
Saarland,2020-05-04,139.0,2608
Saarland,2020-05-05,139.0,2618
Saarland,2020-05-06,141.0,2627
Saarland,2020-05-07,143.0,2655
Saarland,2020-05-08,140.0,2658
Saarland,2020-05-09,142.0,2660
Saarland,2020-05-10,142.0,2663
Saarland,2020-05-11,142.0,2665
Saarland,2020-05-12,144.0,2665
Saarland,2020-05-13,144.0,2667
Saarland,2020-05-14,145.0,2677
Saarland,2020-05-15,147.0,2684
Saarland,2020-05-16,149.0,2688
Saarland,2020-05-17,149.0,2696
Saarland,2020-05-18,149.0,2696
Saarland,2020-05-19,154.0,2699
Saarland,2020-05-20,154.0,2703
Saarland,2020-05-21,157.0,2706
Saarland,2020-05-22,157.0,2707
Saarland,2020-05-23,157.0,2709
Saarland,2020-05-24,157.0,2713
Saarland,2020-05-25,157.0,2716
Saarland,2020-05-26,158.0,2727
Saarland,2020-05-27,160.0,2730
Saarland,2020-05-28,161.0,2731
Saarland,2020-05-29,162.0,2716
Saarland,2020-05-30,163.0,2723
Saarland,2020-05-31,163.0,2724
Saarland,2020-06-01,163.0,2724
Saarland,2020-06-02,163.0,2730
Saarland,2020-06-03,163.0,2735
Saarland,2020-06-04,164.0,2737
Saarland,2020-06-05,166.0,2738
Saarland,2020-06-06,166.0,2740
Saarland,2020-06-07,166.0,2747
Saarland,2020-06-08,166.0,2747
Saarland,2020-06-09,167.0,2754
Saarland,2020-06-10,167.0,2763
Saarland,2020-06-11,167.0,2766
Saarland,2020-06-12,168.0,2769
Saarland,2020-06-13,168.0,2770
Saarland,2020-06-14,168.0,2772
Saarland,2020-06-15,168.0,2772
Saarland,2020-06-16,168.0,2773
Saarland,2020-06-17,168.0,2773
Saarland,2020-06-18,168.0,2773
Saarland,2020-06-19,168.0,2774
Saarland,2020-06-20,168.0,2776
Saarland,2020-06-21,168.0,2778
Saarland,2020-06-22,168.0,2778
Saarland,2020-06-23,168.0,2778
Saarland,2020-06-24,169.0,2801
Saarland,2020-06-25,169.0,2801
Saarland,2020-06-26,171.0,2802
Saarland,2020-06-27,172.0,2802
Saarland,2020-06-28,173.0,2805
Saarland,2020-06-29,173.0,2806
Saarland,2020-06-30,173.0,2806
Saarland,2020-07-01,173.0,2806
Saarland,2020-07-02,173.0,2807
Saarland,2020-07-03,174.0,2805
Sachsen,2020-03-03,0.0,1
Sachsen,2020-03-04,0.0,1
Sachsen,2020-03-05,0.0,1
Sachsen,2020-03-06,0.0,2
Sachsen,2020-03-07,0.0,4
Sachsen,2020-03-08,0.0,7
Sachsen,2020-03-09,0.0,12
Sachsen,2020-03-10,0.0,22
Sachsen,2020-03-11,0.0,26
Sachsen,2020-03-12,0.0,45
Sachsen,2020-03-13,0.0,83
Sachsen,2020-03-14,0.0,93
Sachsen,2020-03-15,0.0,130
Sachsen,2020-03-16,0.0,140
Sachsen,2020-03-17,0.0,182
Sachsen,2020-03-18,0.0,198
Sachsen,2020-03-19,0.0,275
Sachsen,2020-03-20,0.0,394
Sachsen,2020-03-21,0.0,567
Sachsen,2020-03-22,0.0,606
Sachsen,2020-03-23,0.0,653
Sachsen,2020-03-24,1.0,811
Sachsen,2020-03-25,6.0,959
Sachsen,2020-03-26,7.0,1141
Sachsen,2020-03-27,7.0,1305
Sachsen,2020-03-28,9.0,1432
Sachsen,2020-03-29,9.0,1617
Sachsen,2020-03-30,9.0,1795
Sachsen,2020-03-31,12.0,1882
Sachsen,2020-04-01,17.0,2034
Sachsen,2020-04-02,18.0,2183
Sachsen,2020-04-03,21.0,2336
Sachsen,2020-04-04,24.0,2591
Sachsen,2020-04-05,32.0,2741
Sachsen,2020-04-06,34.0,2903
Sachsen,2020-04-07,38.0,2997
Sachsen,2020-04-08,50.0,3144
Sachsen,2020-04-09,52.0,3261
Sachsen,2020-04-10,59.0,3402
Sachsen,2020-04-11,65.0,3565
Sachsen,2020-04-12,67.0,3600
Sachsen,2020-04-13,68.0,3655
Sachsen,2020-04-14,70.0,3751
Sachsen,2020-04-15,73.0,3819
Sachsen,2020-04-16,94.0,3955
Sachsen,2020-04-17,95.0,4048
Sachsen,2020-04-18,103.0,4140
Sachsen,2020-04-19,107.0,4190
Sachsen,2020-04-20,109.0,4229
Sachsen,2020-04-21,117.0,4253
Sachsen,2020-04-22,122.0,4273
Sachsen,2020-04-23,127.0,4327
Sachsen,2020-04-24,135.0,4377
Sachsen,2020-04-25,141.0,4406
Sachsen,2020-04-26,147.0,4428
Sachsen,2020-04-27,147.0,4458
Sachsen,2020-04-28,148.0,4490
Sachsen,2020-04-29,153.0,4509
Sachsen,2020-04-30,156.0,4561
Sachsen,2020-05-01,162.0,4592
Sachsen,2020-05-02,163.0,4617
Sachsen,2020-05-03,165.0,4696
Sachsen,2020-05-04,167.0,4702
Sachsen,2020-05-05,171.0,4745
Sachsen,2020-05-06,177.0,4784
Sachsen,2020-05-07,181.0,4836
Sachsen,2020-05-08,184.0,4839
Sachsen,2020-05-09,186.0,4873
Sachsen,2020-05-10,187.0,4886
Sachsen,2020-05-11,187.0,4915
Sachsen,2020-05-12,190.0,4947
Sachsen,2020-05-13,191.0,4962
Sachsen,2020-05-14,195.0,5031
Sachsen,2020-05-15,195.0,5061
Sachsen,2020-05-16,197.0,5089
Sachsen,2020-05-17,196.0,5115
Sachsen,2020-05-18,196.0,5125
Sachsen,2020-05-19,198.0,5133
Sachsen,2020-05-20,198.0,5150
Sachsen,2020-05-21,201.0,5185
Sachsen,2020-05-22,203.0,5197
Sachsen,2020-05-23,204.0,5219
Sachsen,2020-05-24,204.0,5221
Sachsen,2020-05-25,205.0,5231
Sachsen,2020-05-26,207.0,5236
Sachsen,2020-05-27,208.0,5247
Sachsen,2020-05-28,210.0,5260
Sachsen,2020-05-29,209.0,5230
Sachsen,2020-05-30,213.0,5297
Sachsen,2020-05-31,213.0,5304
Sachsen,2020-06-01,214.0,5309
Sachsen,2020-06-02,211.0,5309
Sachsen,2020-06-03,212.0,5305
Sachsen,2020-06-04,212.0,5312
Sachsen,2020-06-05,212.0,5315
Sachsen,2020-06-06,212.0,5321
Sachsen,2020-06-07,214.0,5323
Sachsen,2020-06-08,214.0,5330
Sachsen,2020-06-09,217.0,5333
Sachsen,2020-06-10,217.0,5337
Sachsen,2020-06-11,219.0,5346
Sachsen,2020-06-12,219.0,5344
Sachsen,2020-06-13,219.0,5345
Sachsen,2020-06-14,218.0,5346
Sachsen,2020-06-15,219.0,5347
Sachsen,2020-06-16,220.0,5349
Sachsen,2020-06-17,221.0,5350
Sachsen,2020-06-18,221.0,5359
Sachsen,2020-06-19,221.0,5382
Sachsen,2020-06-20,221.0,5408
Sachsen,2020-06-21,221.0,5408
Sachsen,2020-06-22,221.0,5408
Sachsen,2020-06-23,221.0,5408
Sachsen,2020-06-24,222.0,5436
Sachsen,2020-06-25,223.0,5438
Sachsen,2020-06-26,222.0,5439
Sachsen,2020-06-27,222.0,5444
Sachsen,2020-06-28,222.0,5444
Sachsen,2020-06-29,222.0,5444
Sachsen,2020-06-30,223.0,5448
Sachsen,2020-07-01,223.0,5451
Sachsen,2020-07-02,224.0,5457
Sachsen,2020-07-03,224.0,5453
Sachsen-Anhalt,2020-03-10,0.0,7
Sachsen-Anhalt,2020-03-11,0.0,15
Sachsen-Anhalt,2020-03-12,0.0,27
Sachsen-Anhalt,2020-03-13,0.0,42
Sachsen-Anhalt,2020-03-14,0.0,45
Sachsen-Anhalt,2020-03-15,0.0,47
Sachsen-Anhalt,2020-03-16,0.0,77
Sachsen-Anhalt,2020-03-17,0.0,58
Sachsen-Anhalt,2020-03-18,0.0,105
Sachsen-Anhalt,2020-03-19,0.0,140
Sachsen-Anhalt,2020-03-20,0.0,180
Sachsen-Anhalt,2020-03-21,0.0,188
Sachsen-Anhalt,2020-03-22,0.0,211
Sachsen-Anhalt,2020-03-23,0.0,212
Sachsen-Anhalt,2020-03-24,0.0,321
Sachsen-Anhalt,2020-03-25,1.0,375
Sachsen-Anhalt,2020-03-26,1.0,418
Sachsen-Anhalt,2020-03-27,2.0,458
Sachsen-Anhalt,2020-03-28,2.0,458
Sachsen-Anhalt,2020-03-29,2.0,592
Sachsen-Anhalt,2020-03-30,2.0,592
Sachsen-Anhalt,2020-03-31,6.0,680
Sachsen-Anhalt,2020-04-01,7.0,750
Sachsen-Anhalt,2020-04-02,8.0,804
Sachsen-Anhalt,2020-04-03,11.0,836
Sachsen-Anhalt,2020-04-04,11.0,896
Sachsen-Anhalt,2020-04-05,12.0,919
Sachsen-Anhalt,2020-04-06,12.0,956
Sachsen-Anhalt,2020-04-07,12.0,987
Sachsen-Anhalt,2020-04-08,16.0,1020
Sachsen-Anhalt,2020-04-09,16.0,1075
Sachsen-Anhalt,2020-04-10,18.0,1121
Sachsen-Anhalt,2020-04-11,18.0,1135
Sachsen-Anhalt,2020-04-12,21.0,1166
Sachsen-Anhalt,2020-04-13,24.0,1193
Sachsen-Anhalt,2020-04-14,25.0,1207
Sachsen-Anhalt,2020-04-15,26.0,1223
Sachsen-Anhalt,2020-04-16,26.0,1248
Sachsen-Anhalt,2020-04-17,28.0,1279
Sachsen-Anhalt,2020-04-18,29.0,1315
Sachsen-Anhalt,2020-04-19,30.0,1350
Sachsen-Anhalt,2020-04-20,30.0,1369
Sachsen-Anhalt,2020-04-21,32.0,1383
Sachsen-Anhalt,2020-04-22,33.0,1395
Sachsen-Anhalt,2020-04-23,34.0,1425
Sachsen-Anhalt,2020-04-24,35.0,1436
Sachsen-Anhalt,2020-04-25,35.0,1480
Sachsen-Anhalt,2020-04-26,36.0,1494
Sachsen-Anhalt,2020-04-27,36.0,1515
Sachsen-Anhalt,2020-04-28,39.0,1520
Sachsen-Anhalt,2020-04-29,39.0,1525
Sachsen-Anhalt,2020-04-30,43.0,1549
Sachsen-Anhalt,2020-05-01,44.0,1564
Sachsen-Anhalt,2020-05-02,44.0,1571
Sachsen-Anhalt,2020-05-03,44.0,1576
Sachsen-Anhalt,2020-05-04,45.0,1578
Sachsen-Anhalt,2020-05-05,46.0,1585
Sachsen-Anhalt,2020-05-06,46.0,1590
Sachsen-Anhalt,2020-05-07,48.0,1602
Sachsen-Anhalt,2020-05-08,48.0,1615
Sachsen-Anhalt,2020-05-09,48.0,1637
Sachsen-Anhalt,2020-05-10,48.0,1640
Sachsen-Anhalt,2020-05-11,48.0,1643
Sachsen-Anhalt,2020-05-12,50.0,1648
Sachsen-Anhalt,2020-05-13,52.0,1650
Sachsen-Anhalt,2020-05-14,52.0,1656
Sachsen-Anhalt,2020-05-15,54.0,1668
Sachsen-Anhalt,2020-05-16,54.0,1676
Sachsen-Anhalt,2020-05-17,54.0,1676
Sachsen-Anhalt,2020-05-18,54.0,1678
Sachsen-Anhalt,2020-05-19,54.0,1679
Sachsen-Anhalt,2020-05-20,54.0,1680
Sachsen-Anhalt,2020-05-21,54.0,1689
Sachsen-Anhalt,2020-05-22,54.0,1692
Sachsen-Anhalt,2020-05-23,54.0,1692
Sachsen-Anhalt,2020-05-24,54.0,1694
Sachsen-Anhalt,2020-05-25,54.0,1694
Sachsen-Anhalt,2020-05-26,54.0,1698
Sachsen-Anhalt,2020-05-27,55.0,1698
Sachsen-Anhalt,2020-05-28,55.0,1701
Sachsen-Anhalt,2020-05-29,55.0,1700
Sachsen-Anhalt,2020-05-30,55.0,1701
Sachsen-Anhalt,2020-05-31,55.0,1705
Sachsen-Anhalt,2020-06-01,55.0,1706
Sachsen-Anhalt,2020-06-02,55.0,1707
Sachsen-Anhalt,2020-06-03,55.0,1707
Sachsen-Anhalt,2020-06-04,55.0,1711
Sachsen-Anhalt,2020-06-05,55.0,1712
Sachsen-Anhalt,2020-06-06,55.0,1717
Sachsen-Anhalt,2020-06-07,56.0,1720
Sachsen-Anhalt,2020-06-08,56.0,1720
Sachsen-Anhalt,2020-06-09,56.0,1720
Sachsen-Anhalt,2020-06-10,56.0,1721
Sachsen-Anhalt,2020-06-11,56.0,1728
Sachsen-Anhalt,2020-06-12,56.0,1732
Sachsen-Anhalt,2020-06-13,56.0,1734
Sachsen-Anhalt,2020-06-14,57.0,1756
Sachsen-Anhalt,2020-06-15,57.0,1768
Sachsen-Anhalt,2020-06-16,57.0,1771
Sachsen-Anhalt,2020-06-17,57.0,1775
Sachsen-Anhalt,2020-06-18,57.0,1802
Sachsen-Anhalt,2020-06-19,57.0,1818
Sachsen-Anhalt,2020-06-20,57.0,1839
Sachsen-Anhalt,2020-06-21,57.0,1842
Sachsen-Anhalt,2020-06-22,57.0,1844
Sachsen-Anhalt,2020-06-23,57.0,1851
Sachsen-Anhalt,2020-06-24,58.0,1856
Sachsen-Anhalt,2020-06-25,58.0,1858
Sachsen-Anhalt,2020-06-26,58.0,1862
Sachsen-Anhalt,2020-06-27,58.0,1865
Sachsen-Anhalt,2020-06-28,58.0,1868
Sachsen-Anhalt,2020-06-29,58.0,1869
Sachsen-Anhalt,2020-06-30,58.0,1871
Sachsen-Anhalt,2020-07-01,59.0,1873
Sachsen-Anhalt,2020-07-02,59.0,1876
Sachsen-Anhalt,2020-07-03,59.0,1878
Schleswig-Holstein,2020-02-29,0.0,1
Schleswig-Holstein,2020-03-01,0.0,2
Schleswig-Holstein,2020-03-02,0.0,2
Schleswig-Holstein,2020-03-03,0.0,2
Schleswig-Holstein,2020-03-04,0.0,2
Schleswig-Holstein,2020-03-05,0.0,7
Schleswig-Holstein,2020-03-06,0.0,7
Schleswig-Holstein,2020-03-07,0.0,8
Schleswig-Holstein,2020-03-08,0.0,9
Schleswig-Holstein,2020-03-09,0.0,9
Schleswig-Holstein,2020-03-10,0.0,9
Schleswig-Holstein,2020-03-11,0.0,27
Schleswig-Holstein,2020-03-12,0.0,31
Schleswig-Holstein,2020-03-13,0.0,48
Schleswig-Holstein,2020-03-14,0.0,60
Schleswig-Holstein,2020-03-15,0.0,103
Schleswig-Holstein,2020-03-16,0.0,123
Schleswig-Holstein,2020-03-17,0.0,127
Schleswig-Holstein,2020-03-18,0.0,159
Schleswig-Holstein,2020-03-19,0.0,202
Schleswig-Holstein,2020-03-20,1.0,266
Schleswig-Holstein,2020-03-21,1.0,308
Schleswig-Holstein,2020-03-22,1.0,347
Schleswig-Holstein,2020-03-23,1.0,383
Schleswig-Holstein,2020-03-24,2.0,478
Schleswig-Holstein,2020-03-25,3.0,577
Schleswig-Holstein,2020-03-26,3.0,675
Schleswig-Holstein,2020-03-27,4.0,812
Schleswig-Holstein,2020-03-28,4.0,915
Schleswig-Holstein,2020-03-29,6.0,1005
Schleswig-Holstein,2020-03-30,7.0,1049
Schleswig-Holstein,2020-03-31,9.0,1120
Schleswig-Holstein,2020-04-01,10.0,1246
Schleswig-Holstein,2020-04-02,11.0,1335
Schleswig-Holstein,2020-04-03,15.0,1443
Schleswig-Holstein,2020-04-04,17.0,1559
Schleswig-Holstein,2020-04-05,18.0,1631
Schleswig-Holstein,2020-04-06,20.0,1671
Schleswig-Holstein,2020-04-07,24.0,1730
Schleswig-Holstein,2020-04-08,28.0,1827
Schleswig-Holstein,2020-04-09,34.0,1932
Schleswig-Holstein,2020-04-10,38.0,2029
Schleswig-Holstein,2020-04-11,39.0,2065
Schleswig-Holstein,2020-04-12,41.0,2118
Schleswig-Holstein,2020-04-13,44.0,2134
Schleswig-Holstein,2020-04-14,49.0,2164
Schleswig-Holstein,2020-04-15,54.0,2245
Schleswig-Holstein,2020-04-16,55.0,2294
Schleswig-Holstein,2020-04-17,59.0,2349
Schleswig-Holstein,2020-04-18,61.0,2387
Schleswig-Holstein,2020-04-19,62.0,2417
Schleswig-Holstein,2020-04-20,67.0,2426
Schleswig-Holstein,2020-04-21,70.0,2414
Schleswig-Holstein,2020-04-22,79.0,2496
Schleswig-Holstein,2020-04-23,84.0,2530
Schleswig-Holstein,2020-04-24,88.0,2557
Schleswig-Holstein,2020-04-25,95.0,2612
Schleswig-Holstein,2020-04-26,96.0,2630
Schleswig-Holstein,2020-04-27,98.0,2638
Schleswig-Holstein,2020-04-28,101.0,2653
Schleswig-Holstein,2020-04-29,103.0,2679
Schleswig-Holstein,2020-04-30,106.0,2690
Schleswig-Holstein,2020-05-01,110.0,2714
Schleswig-Holstein,2020-05-02,112.0,2728
Schleswig-Holstein,2020-05-03,113.0,2738
Schleswig-Holstein,2020-05-04,113.0,2788
Schleswig-Holstein,2020-05-05,118.0,2799
Schleswig-Holstein,2020-05-06,119.0,2815
Schleswig-Holstein,2020-05-07,120.0,2834
Schleswig-Holstein,2020-05-08,122.0,2860
Schleswig-Holstein,2020-05-09,122.0,2898
Schleswig-Holstein,2020-05-10,123.0,2938
Schleswig-Holstein,2020-05-11,124.0,2957
Schleswig-Holstein,2020-05-12,125.0,2956
Schleswig-Holstein,2020-05-13,125.0,2972
Schleswig-Holstein,2020-05-14,125.0,2982
Schleswig-Holstein,2020-05-15,126.0,2998
Schleswig-Holstein,2020-05-16,126.0,2998
Schleswig-Holstein,2020-05-17,126.0,3000
Schleswig-Holstein,2020-05-18,126.0,3002
Schleswig-Holstein,2020-05-19,128.0,3002
Schleswig-Holstein,2020-05-20,131.0,3014
Schleswig-Holstein,2020-05-21,134.0,3021
Schleswig-Holstein,2020-05-22,134.0,3039
Schleswig-Holstein,2020-05-23,136.0,3062
Schleswig-Holstein,2020-05-24,137.0,3062
Schleswig-Holstein,2020-05-25,137.0,3062
Schleswig-Holstein,2020-05-26,139.0,3067
Schleswig-Holstein,2020-05-27,140.0,3070
Schleswig-Holstein,2020-05-28,143.0,3072
Schleswig-Holstein,2020-05-29,144.0,3078
Schleswig-Holstein,2020-05-30,145.0,3090
Schleswig-Holstein,2020-05-31,145.0,3094
Schleswig-Holstein,2020-06-01,145.0,3097
Schleswig-Holstein,2020-06-02,145.0,3103
Schleswig-Holstein,2020-06-03,146.0,3106
Schleswig-Holstein,2020-06-04,146.0,3103
Schleswig-Holstein,2020-06-05,146.0,3103
Schleswig-Holstein,2020-06-06,147.0,3107
Schleswig-Holstein,2020-06-07,147.0,3109
Schleswig-Holstein,2020-06-08,147.0,3110
Schleswig-Holstein,2020-06-09,148.0,3114
Schleswig-Holstein,2020-06-10,148.0,3115
Schleswig-Holstein,2020-06-11,148.0,3117
Schleswig-Holstein,2020-06-12,148.0,3120
Schleswig-Holstein,2020-06-13,150.0,3120
Schleswig-Holstein,2020-06-14,151.0,3121
Schleswig-Holstein,2020-06-15,151.0,3121
Schleswig-Holstein,2020-06-16,151.0,3122
Schleswig-Holstein,2020-06-17,152.0,3122
Schleswig-Holstein,2020-06-18,152.0,3122
Schleswig-Holstein,2020-06-19,152.0,3131
Schleswig-Holstein,2020-06-20,152.0,3133
Schleswig-Holstein,2020-06-21,152.0,3134
Schleswig-Holstein,2020-06-22,152.0,3136
Schleswig-Holstein,2020-06-23,152.0,3136
Schleswig-Holstein,2020-06-24,152.0,3137
Schleswig-Holstein,2020-06-25,152.0,3140
Schleswig-Holstein,2020-06-26,152.0,3144
Schleswig-Holstein,2020-06-27,152.0,3146
Schleswig-Holstein,2020-06-28,152.0,3147
Schleswig-Holstein,2020-06-29,152.0,3147
Schleswig-Holstein,2020-06-30,152.0,3154
Schleswig-Holstein,2020-07-01,152.0,3159
Schleswig-Holstein,2020-07-02,152.0,3163
Schleswig-Holstein,2020-07-03,152.0,3176
Thüringen,2020-03-03,0.0,1
Thüringen,2020-03-04,0.0,1
Thüringen,2020-03-05,0.0,1
Thüringen,2020-03-06,0.0,1
Thüringen,2020-03-07,0.0,2
Thüringen,2020-03-08,0.0,2
Thüringen,2020-03-09,0.0,2
Thüringen,2020-03-10,0.0,4
Thüringen,2020-03-11,0.0,10
Thüringen,2020-03-12,0.0,14
Thüringen,2020-03-13,0.0,29
Thüringen,2020-03-14,0.0,46
Thüringen,2020-03-15,0.0,51
Thüringen,2020-03-16,0.0,55
Thüringen,2020-03-17,0.0,55
Thüringen,2020-03-18,0.0,74
Thüringen,2020-03-19,0.0,98
Thüringen,2020-03-20,0.0,149
Thüringen,2020-03-21,0.0,187
Thüringen,2020-03-22,0.0,216
Thüringen,2020-03-23,0.0,249
Thüringen,2020-03-24,1.0,327
Thüringen,2020-03-25,1.0,394
Thüringen,2020-03-26,3.0,468
Thüringen,2020-03-27,4.0,542
Thüringen,2020-03-28,5.0,584
Thüringen,2020-03-29,5.0,697
Thüringen,2020-03-30,5.0,719
Thüringen,2020-03-31,6.0,784
Thüringen,2020-04-01,6.0,860
Thüringen,2020-04-02,7.0,925
Thüringen,2020-04-03,9.0,982
Thüringen,2020-04-04,10.0,1072
